,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001,1.5000000000000002,1.6,1.7000000000000002,1.8000000000000003,1.9000000000000001,2.0
5,0.852933988156429,0.8377664147844223,0.8578871139930345,0.8502150686129889,0.8786936655989981,0.9056721362599617,0.8960451333025312,0.906799040031251,0.9128793045644988,0.9120228916690174,0.9160996800096605,0.9131374301713788,0.9009067895042492,0.8902652715267316,0.8846971468700864,0.8774043453995177,0.8742364613776037,0.8680542776533906,0.8678984442567409,0.0
6,0.8249433563016024,0.8418213569608405,0.8774209504242433,0.8795836495657605,0.8948028191689743,0.9020490319558073,0.9081996876582034,0.909930588421166,0.9159030106608006,0.9153910424408098,0.8995740181596451,0.8798499769149105,0.8722715702241854,0.8635941412247915,0.8500816736429803,0.8151315090664503,0.0,0.0,0.0,0.0
7,0.8376035361176192,0.8407307730634391,0.863590949460231,0.8917228016760829,0.9009526818303386,0.9114800158391482,0.9135293310576863,0.9155802954611637,0.9068196662353917,0.8902745598920877,0.8653951509171091,0.8355185711747146,0.8217912606694856,0.758720655687465,0.0,0.0,0.0,0.0,0.0,0.0
8,0.8327385362028202,0.845546995491983,0.8890529715707138,0.8955466556651044,0.9071370335153405,0.910864840956952,0.9169168564145669,0.9026835197085568,0.882909420164914,0.8453022360104321,0.7842836792665628,0.7511127700708943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.8360052690329435,0.84852176119628,0.8885660817616926,0.881976807603532,0.9021834723888067,0.9134500159581156,0.9103225721975027,0.8802786170168027,0.8293544905983492,0.7325784126605928,0.621255462319215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.8314494664884927,0.8589169481728668,0.8844783584697186,0.8947090809492023,0.914647200079945,0.915188842576071,0.8934124617173246,0.839856114178162,0.7245176218413345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.8204405977680288,0.8588944839044311,0.8804664727669748,0.8939905351920553,0.9149448526302717,0.9029190481101778,0.8656203548286686,0.7768551951280354,0.39893963113538844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.8235694147611335,0.8411100634316472,0.8718532204323429,0.8981230913795106,0.9113914493349312,0.8922375382694469,0.8261429658072666,0.600619459748084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.8116294258754848,0.8573701255697975,0.8677741204061431,0.8925847956055275,0.912512368886315,0.8733915250750967,0.7577923915161772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.82807013895377,0.8546535700135195,0.861058441993879,0.8962771341176825,0.9006816647105753,0.8412490937193978,0.6374886810148219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.8134101883199618,0.8436186716403649,0.8572833180922186,0.9114800158391482,0.9053257668567211,0.7929232441744889,0.19923229116028043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
